dv1_x,dv1_y,dv_output,time_cost
0.31065962736769487,-2.910142241650979,4.121183824169225,339300
0.3096324096109869,-2.910675007953024,4.137673045528793,338700
0.30870750609900094,-2.9091422884984857,4.015914035940402,341700
0.3107420116907421,-2.9085468623242927,4.012930841895898,342300
0.3120844228334094,-2.908077693488562,4.005481153256317,342600
0.3091303414758006,-2.9100168788922343,4.085033186962395,339900
0.3098218380079835,-2.912280067099769,4.240620552048137,336600
0.31079363924547193,-2.9106674252303217,4.157523852997233,338400
0.31050183540711085,-2.9098398126882623,4.098256354943442,339600
0.3117407149264439,-2.9101545483769145,4.14119676046249,339000
0.3094320115510189,-2.9077045024858195,4.155478296268918,1459500
0.30846459923838,-2.9095501762088274,4.0402801279062945,340800
0.3101969149438189,-2.910052229849576,4.106897440633565,339300
0.30972102661683365,-2.9102633374396163,4.1122947748734875,339300
0.3096550035829608,-2.910450494013706,4.123437255136295,339000
0.3098179139428283,-2.910706617139006,4.14298792833087,338700
0.309505848332337,-2.9094156484837437,4.050699529435584,340800
0.3077956702825517,-2.911080145369768,4.131551171256043,338400
0.30916744660319173,-2.9100939001721198,4.090909715837727,339600
0.31044996418119036,-2.9099015182952646,4.10143559656527,339600
0.3094035050397791,-2.908709063978061,3.998177857947771,342900
0.30969312049974207,-2.908925941565305,4.019633277869184,341700
0.30923466505969777,-2.9114221202138135,4.178381931489536,337800
0.30770285244213447,-2.9090589064775254,4.2127425817446476,1457100
0.31032131537637253,-2.9093786627609948,4.063545392784647,340500
0.3088546357791062,-2.909765631851064,4.062718798453383,340200
0.3095411466151522,-2.9082396724862423,4.192408443466538,1457700
0.30782787210613544,-2.910277578921455,4.078695811067349,339900
0.308512624841422,-2.910448048126836,4.1027145588403915,339300
0.30748890152270075,-2.910799034247726,4.10756682078255,339000
0.31081741565529225,-2.9110931423534967,4.184774940846084,337800
0.31086212002175595,-2.9112328339858227,4.1942020430551725,337800
0.30901598828265847,-2.9107895759688507,4.13421993711148,338700
0.30962581991120447,-2.910027163604028,4.094812126222325,339600
0.3101453390471525,-2.9093874755481917,4.06084281367173,340500
0.3122387615563196,-2.9106067794813115,4.178624215219005,338100
0.3096734971556222,-2.9095303512716857,4.061838304212616,340500
0.3091180123966963,-2.9088259690849725,4.001044749198442,342600
0.30850751022767975,-2.9105807603572833,4.1114525987479436,339000
0.3107457839631328,-2.9110940917654955,4.183615143142674,337800
0.31017197011389314,-2.9085160434180466,3.9993610775632873,342900
0.3095439243357972,-2.909366877025039,4.048006716105862,340800
0.3085573725986074,-2.90947971709458,4.037079376652736,341100
0.30877847397952934,-2.9099396916566707,4.073268875374283,339900
0.3098631268587836,-2.9098449586311186,4.086887475789074,339900
0.31083407935049595,-2.9098450986795203,4.104659005726292,339600
0.30849402017849054,-2.909910878069443,4.0659513531197975,340200
0.3102597084870673,-2.910931693312015,4.165070009612808,338100
0.3112459478301064,-2.909632128467874,4.097952139658142,339900
0.31045747755832126,-2.9094846863738533,4.073389766926531,340200
0.31072888783026353,-2.910697047472554,4.158286080811859,338400
0.30963741738337447,-2.90950776616262,4.059591142705432,340500
0.31081490610151913,-2.9079720649345204,4.197578108037744,1457100
0.3092427811080806,-2.908196896055723,4.184384819901695,1458000
0.309982444045082,-2.909703956290911,4.079545341590131,339900
0.31229841703648165,-2.9094390560436403,4.1042514500785,339900
0.30920344536203986,-2.9097825585868415,4.0703971349403645,340200
0.30929038533651165,-2.9100684341527936,4.091448602139012,339600
0.3110885371062775,-2.9116980760978644,4.22640102700284,337200
0.31054460342825996,-2.911527522218767,4.207014597398058,337500
0.3110669566947286,-2.9106949049255997,4.16401015572831,338400
0.3103211605468326,-2.910929930532595,4.166019011073815,338100
0.30904439368932646,-2.908801180379181,3.9977735732324886,342900
0.30878132270248754,-2.9086136919017,4.203093290159184,1457400
0.3106136101559802,-2.909799674384412,4.097613034402224,339600
0.31068018921279095,-2.910376689110578,4.136847655482193,338700
0.30822460431699344,-2.909513124698643,4.033024410921722,341100
0.30984658179389096,-2.908694296387638,4.005935556668694,342300
0.3107706895522928,-2.9084846327793077,4.00897138410887,342300
0.30980181548285185,-2.908411920845498,4.207989448130599,1456800
0.3101598907562532,-2.9095174748918016,4.0700900169530865,340200
0.312351844320106,-2.9091607651904057,4.086522248835546,340200
0.30852685499708404,-2.908655265671228,4.201322100361043,1457400
0.3107587506650371,-2.9104535932556432,4.1432005399170935,338700
0.3113694269897159,-2.9108961825914963,4.18187515050666,338100
0.30988449581630056,-2.909731675816369,4.079610356167882,339900
0.3100606704530824,-2.910344518629803,4.123734028469401,339000
0.3124638753821106,-2.910627388938616,4.183760330395168,338100
0.30967972326198523,-2.9091872604075877,4.0379776112817165,341100
0.31003427151471924,-2.910348533280406,4.123525735121725,339000
0.31225939741069725,-2.9082737891726382,4.023041322513118,342000
0.3080113542195463,-2.910918208858155,4.124791642901695,338700
0.31063513379669144,-2.9099361976177582,4.107125443017711,339600
0.30963711411333494,-2.908919529596033,4.018103155246099,341700
0.31174866074737423,-2.908562743418167,4.033741112196496,341400
0.31046977323732283,-2.9093766775043655,4.066203907235012,340500
0.3115822470119836,-2.911147699249046,4.201076345526158,337500
0.3107712443197222,-2.9095188262658573,4.081562919538679,340200
0.30975575798231847,-2.909861011661543,4.085994156059163,339900
0.3091821003572358,-2.909547052355124,4.053732615343458,340500
0.3104280758915067,-2.9104725135777127,4.138598526844759,338700
0.3097146232950044,-2.9095789408101953,4.065996659717873,340200
0.30937945822237756,-2.909982558044986,4.087305376894604,339900
0.3096991686898448,-2.9114788433465586,4.18980999480247,337500
0.3104933796124156,-2.9113828572892904,4.197269097324542,337500
0.3112825777572202,-2.9097675824051543,4.107642408633933,339600
0.30914964022223906,-2.9070429071941284,4.10541797997855,1462200
0.310132315002386,-2.9103348864906913,4.124382071012224,339000
0.30990004883298294,-2.9105734258229914,4.135812629871354,338700
0.309398211170137,-2.9114556659913755,4.183261425223527,337800
0.310068760059675,-2.9117370347161984,4.211907667444264,337200
0.31060846701028505,-2.909617858464188,4.085266116242247,339900
0.3090653759153782,-2.9095772780047326,4.053621217490333,340500
0.30884592176770437,-2.9101833035859355,4.091036772635704,339600
0.31109196829956187,-2.9116259699587768,4.2221128502629295,337200
0.3104575007149094,-2.91041951673491,4.135687424611756,338700
0.3083081368830578,-2.9097938506383927,4.054348926851492,340500
0.31040943948319755,-2.9091919055689277,4.052252266120102,340800
0.3102824536766961,-2.9089211042352145,4.030751560768101,341400
0.30961950769811697,-2.910707705700016,4.139564368250192,338700
0.3098424046031861,-2.9091726621141927,4.040070882246477,341100
0.3118140255479399,-2.9105090520413315,4.165154669785596,338400
0.3093919291251744,-2.9091010790097402,4.0263079294413,341400
0.30885716497394117,-2.9095938844686535,4.050853674397282,340500
0.3110647089926369,-2.910200302349679,4.132193182587703,339000
0.3091633619034306,-2.909091227914312,4.021145777339253,341700
0.31151712658110475,-2.910217989227992,4.141353781862242,338700
0.310910432255137,-2.9114329329248867,4.20733730278327,337500
0.31109930702246463,-2.9116741889953945,4.225141669048979,337200
0.3088467107172934,-2.9085638781041054,4.201076813164775,1457400
0.30970456423065135,-2.908945991864983,4.021284831364616,341700
0.3117663457703841,-2.911318654861873,4.214620709034611,337500
0.30917969886118635,-2.911544664654927,4.1851042035233315,337500
0.30886255973564103,-2.909520058259442,4.045748985289295,340800
0.3093666258521647,-2.9095474740856995,4.057234780811692,340500
0.3096690199624204,-2.910885799041412,4.15189473043448,338400
0.30957609296261007,-2.9104705395281156,4.123343421248407,339000
0.309396847333995,-2.9109835269249342,4.153408089918439,338400
0.3100279068988795,-2.9077319037982656,4.1680274589109985,1458900
0.3108979873263099,-2.9111249293860677,4.1881229550713925,337800
0.3109157971268727,-2.909536745503387,4.085457043839937,339900
0.30937189456075975,-2.908214953342463,4.187834249925151,1458000
0.3105572701887203,-2.910219776827938,4.1244316262808765,339000
0.3102087306874963,-2.9112702235560795,4.18546788024177,337800
0.3109123902086596,-2.9090251292794562,4.050217054214734,340800
0.3099417953348194,-2.911967081498848,4.223778775766368,336900
0.30844773545431137,-2.910953391596538,4.134830092058724,338700
0.31076275464676084,-2.911275739972939,4.1951808085233555,337500
0.31021963975390004,-2.9100380718524113,4.1063709885708155,339300
0.31041679563718516,-2.911849220804195,4.224470482821091,336900
0.30811273425362345,-2.910839699179346,4.121457136743532,338700
0.3109622650099798,-2.911900734479417,4.236526412054716,336900
0.3123627186580569,-2.9088893899411943,4.06824288189125,340500
0.3110937348434975,-2.910418133757389,4.146801366994661,338700
0.3097304286305913,-2.910789360567298,4.146781373754122,338400
0.3095747930464088,-2.90999912795056,4.091998734560684,339600
0.3104054886363879,-2.9114311277855967,4.198769913793024,337500
0.30892545350758516,-2.908325518322808,4.187105153273141,1458000
0.30977556577294646,-2.910348276932401,4.118885579819045,339000
0.30886762343216134,-2.911381250516167,4.169529825569235,337800
0.3086258966222886,-2.909644011932995,4.049959440787298,340500
0.30846308746541246,-2.910481063014826,4.104020066536895,339300
0.30950582335440774,-2.908947921908174,4.017578640667527,341700
0.31042807285861423,-2.9099110162408715,4.101672006613174,339600
0.3098865915744381,-2.9094867616518374,4.062835779489075,340500
0.3100185730082183,-2.910072804445394,4.1050381534438705,339300
0.30923695008685753,-2.9095451743050598,4.054634223944506,340500
0.308078175643185,-2.9106163749041305,4.106083336563853,339300
