dv1_x,dv1_y,output
1.1009089296867565,-2.559351222036994,4.170129846404404
1.1004711253820803,-2.5585345389479723,4.113782889366044
1.099991763613298,-2.5612205821463245,4.232085797474207
1.0990326937534791,-2.5597659611512196,4.128797068018725
1.1001862210518563,-2.5607635798796506,4.216246794894051
1.1001758868121418,-2.5608007034659943,4.217694438839864
1.0997632501796304,-2.5617214003821083,4.248749874733335
1.1005172892082717,-2.5594214520864593,4.160790827641806
1.1009993040402268,-2.5613141597738442,4.267560201640714
1.099281697397352,-2.561234276190026,4.210447413059761
1.0996824617574152,-2.559305615332858,4.12697725631699
1.0997115622779214,-2.560317759024273,4.179245743404835
1.1003533865530006,-2.5600926583042685,4.188875460041459
1.0990414785295994,-2.5596172914954174,4.121400143828683
1.1010651694333664,-2.5595454037751217,4.184857227651321
1.1002669409224632,-2.5595744680566055,4.160209672785889
1.100012385860874,-2.5615212267889564,4.247045471781414
1.0999733588661524,-2.5608510047880637,4.213718900427816
1.0986604910849131,-2.5585422677139507,4.050619467689137
1.0990902716296478,-2.560768800830478,4.181469931873517
1.1004790046138917,-2.55956768831307,4.166834101581699
1.0997352543479115,-2.56078067265758,4.202786882500159
1.0999522436808151,-2.560807682264876,4.210976835127493
1.1005570499151849,-2.559453095605255,4.163681391047611
1.0998522772623338,-2.559349717531742,4.134977946677271
1.1008576914640955,-2.561199898898982,4.257865744814117
1.0998030681723518,-2.5584131327065065,4.084239904612859
1.1000316851636085,-2.55917088346164,4.131841316526176
1.0997468089671567,-2.559586141349958,4.143567875206988
1.1003026139406697,-2.559112560087796,4.13796048556604
1.1006391670786853,-2.5592933913594194,4.15836588361247
1.100232128856898,-2.5582643988380287,4.0913062413662455
1.1004413823664587,-2.5587827001807417,4.1256437706710765
1.1003977750441647,-2.561075736728654,4.23785715616758
1.1014936181632842,-2.5604955613764537,4.244314173380288
1.1018233812922973,-2.5601365259787556,4.237475736498979
1.1008889300022575,-2.5588441033113156,4.143882349796001
1.1005246391523762,-2.561817909804973,4.2765433838576765
1.099499799886493,-2.558824426640777,4.095551691964644
1.1011181668317644,-2.5599552939181027,4.206646677301446
1.0995440816267235,-2.5614895024628277,4.23100081824523
1.0995678381399183,-2.5593514331954146,4.125458081117813
1.1000212292741292,-2.5599622366357404,4.171608201204505
1.0990877615785766,-2.5607521653356837,4.180560766623207
1.10027550211328,-2.560584936526675,4.210463258179654
1.0996307449503433,-2.5591952311573136,4.119520975938835
1.0986990730193336,-2.5597225780594277,4.115213512930419
1.1009615333655332,-2.559773674614797,4.192752653887053
1.0995761011363192,-2.5614470010595514,4.2299591175891855
1.1009581942445814,-2.560565174586459,4.230986322491223
1.1004097383540667,-2.560650146351575,4.217852712675223
1.1009199638750504,-2.559049115998211,4.155288655949079
1.1003730100533262,-2.558766474764027,4.122493303323584
1.09847515794723,-2.559573556388985,4.0996700201279035
1.0991333182176004,-2.5603166791883196,4.160257778168599
1.1018099853609769,-2.5603105009721454,4.245361062379783
1.0986730290185807,-2.559526745563402,4.104034352330208
1.1016757597481261,-2.5600407289780547,4.228355427011092
1.0989409227472897,-2.562044708590414,4.238704914846623
1.0991502070680623,-2.5584354764160424,4.062335287142852
1.1020721984978534,-2.557364327806619,4.107504219499368
1.099655688942697,-2.5596059335654937,4.141531919168033
1.1004438706339994,-2.5599910942710324,4.186754543857653
1.1013442700551033,-2.5603769993165733,4.234063646732547
1.1001814807454848,-2.561003481387893,4.227674650893434
1.099608809787297,-2.5599861240545763,4.159278920492061
1.0993471106292911,-2.5604448155502904,4.173696070376442
1.1014154239361673,-2.5593415655705414,4.186092084957251
1.100771763829693,-2.5588345681048548,4.139467752656072
1.1006284515758735,-2.560633555913687,4.223931264428698
1.100709008694058,-2.5606386230109495,4.226694398424959
1.0988130900444033,-2.5612994088732983,4.198698383130144
1.1009597598586927,-2.560093106620885,4.208314837292875
1.0987136095216887,-2.5612895111580802,4.195027944866336
1.1006816242356823,-2.560425558739234,4.21558952146993
1.0999185361959438,-2.5603474007278346,4.18740366735892
1.1002276751024558,-2.559864810260367,4.173503599761178
1.099701222989739,-2.559804700273259,4.153157568639897
1.1016069124264767,-2.559962625052613,4.22246751914025
1.1004053147769017,-2.5602547697034557,4.198500373910818
1.0989115958011286,-2.560971272663324,4.185690410222037
1.100145639065191,-2.5616201192148234,4.255760299444608
1.1014386988437757,-2.55976660916117,4.207627347444905
1.100222533453413,-2.560406077401777,4.200006631974468
1.0983507206652643,-2.5591815455902385,4.07439514377316
1.1020431209610473,-2.5611332206527737,4.290658943646802
1.1013521054583284,-2.559584308398938,4.196027406408213
1.1014317125308086,-2.5573207117484222,4.082972077516617
1.0998317198081518,-2.5595039072348302,4.1422141351316455
1.1016360779381986,-2.560683013380298,4.257501994783777
1.099998818949245,-2.5613460730554998,4.238299686698278
1.1001602669835557,-2.5579129976283914,4.069939973126544
1.0985135014180574,-2.557866767474003,4.007423259274929
1.0993788888586093,-2.560184241736924,4.161646030326246
1.10109264380063,-2.559910062983973,4.203616233496963
1.1011780948114327,-2.559418497999864,4.182196750979217
1.0989530826079246,-2.559747674099217,4.125162356378789
1.1014803269542814,-2.5592560749655218,4.183996583464957
1.1002527034658929,-2.5609974681740604,4.22961511832947
1.0990459066051692,-2.559404057134288,4.11042078204872
1.0989713719561625,-2.5598452125897717,4.130797540655106
