dv1_x,dv1_y,dv_output,time_cost
-0.1895614291339866,-3.01108500365952,4.243826914417866,278100
-0.1902012498450637,-3.010916763903355,4.22927208049201,278400
-0.19019327609851083,-3.009400802335892,4.138560563966292,280800
-0.19024835208699073,-3.010729127745249,4.21803676597282,278400
-0.1892200001983801,-3.0093830148343503,4.145573698331725,280800
-0.19021415789463514,-3.0089737292695973,inf,15808800
-0.18794866665278662,-3.0103584306080617,4.214430217939002,278700
-0.1898953582697306,-3.009611964646874,4.154080055679339,280200
-0.1907024475329955,-3.0090387379983543,inf,15808800
-0.19104321934640411,-3.010694193969895,4.209766008820708,278700
-0.18996941003755907,-3.009409255998951,4.140929165762738,280800
-0.1901609132675319,-3.010571654917432,4.209503428694264,278700
-0.18971951736872486,-3.009907882305804,4.173542889536585,279600
-0.19134823996293707,-3.0099320291170284,4.161755010692306,279900
-0.18785130010927337,-3.009164944332983,4.1434262753276805,280800
-0.18896314797479433,-3.0111337693793847,4.2511762643161415,277800
-0.19049889212477947,-3.010069457803369,4.17698851650384,279600
-0.19094433713868425,-3.009611144514085,4.145355514706093,280500
-0.188885232190002,-3.009786902170133,4.173003333832796,279900
-0.1905463142064737,-3.0106344532202343,4.210157690091016,278700
-0.19045104814034103,-3.008983421262111,inf,15808800
-0.18935542749894937,-3.0109995559112743,4.24052393507936,278100
-0.19115603678886783,-3.0107169510364,4.210219949614273,278700
-0.1904037326391259,-3.009634327600352,4.151297914082577,280200
-0.19002592320199427,-3.0097682164367043,4.162573849966892,279900
-0.18942180383154528,-3.0112895102768826,4.256486387213809,277800
-0.1886107136255863,-3.0112889286961284,4.262589532969202,277800
-0.18945398700045346,-3.010410892540498,4.205646906672245,279000
-0.19070678699806765,-3.0117183766897897,4.270890775858403,277500
-0.1907422153371155,-3.0090537501597256,inf,15808800
-0.18966823204160438,-3.00890822273605,inf,15808800
-0.1891343816206679,-3.0101708962603024,4.1939950680700715,279300
-0.1894544869923671,-3.009453078134167,4.147923192027427,280500
-0.18994454153253432,-3.010259731324036,4.1928393798083325,279300
-0.19028675951068794,-3.009476601314322,4.1424999697836,280800
-0.18997134777582328,-3.0092993065089804,4.13407101541737,281100
-0.19138498658516054,-3.009718818930601,4.1484257983698045,280500
-0.19070741210065945,-3.009348379750319,4.130982363012751,281400
-0.19226993338970277,-3.0100557288608276,4.161816547472939,279900
-0.19013895397751768,-3.009816849090438,4.164596946160956,279900
-0.19007011803947751,-3.0080996492119096,inf,15808800
-0.18881207231867728,-3.0096286313547,4.164010788087829,280200
-0.1892658556879356,-3.009315668595293,4.140982193021483,280800
-0.18948495564661721,-3.0096671974750873,4.160841349821009,280200
-0.18926382989046187,-3.0089614624875973,4.679887949431919,14337900
-0.1923354540348927,-3.0102928110646703,4.17564583586439,279300
-0.18979890454284482,-3.010346931881538,4.199129148740674,279000
-0.18928824178875744,-3.0080307070544623,inf,15808800
-0.19018602108186866,-3.007823076398386,inf,15808800
-0.19008532109229803,-3.009558709889336,4.149229577705583,280500
-0.18934438625198186,-3.0102384790881684,4.196345123306537,279000
-0.19224332636765554,-3.0099520117811007,4.155683815845421,279900
-0.18893716394659082,-3.0095807761533617,4.160027425436179,280200
-0.19043913681577634,-3.010574894591053,4.207508672920329,278700
-0.1896426556119664,-3.0108766840824894,4.231275074402125,278400
-0.19127809430229964,-3.00979719282379,4.154081064466534,280200
-0.19028981073853835,-3.0098514241253245,4.165473250672067,279900
-0.18973080612116455,-3.0097388455717597,4.163198539060746,279900
-0.18947208381792754,-3.0113171073657985,4.257663525978982,277800
-0.18934088883354544,-3.0111960147242023,4.2518201450185416,277800
-0.19122719446389197,-3.010903765409621,4.220551414376987,278400
-0.1897217166609841,-3.008848313723654,inf,15808800
-0.1891583559959077,-3.0096587005039934,4.163013585569321,280200
-0.18917381295064623,-3.010180642973102,4.194263163406044,279300
-0.18989453754573296,-3.0109929989920725,4.236010131177983,278100
-0.18919281068582847,-3.009920723737786,4.178558378733397,279600
-0.19007159098627435,-3.008800607457657,inf,15808800
-0.18871891190279855,-3.0110706544556236,4.249450090455619,278100
-0.1896163104811219,-3.010366646038441,4.201741252349675,279000
-0.18880998308017896,-3.010135723817808,4.194486397376794,279300
-0.19233601679377738,-3.01046922824178,4.186233734285006,279000
-0.18983507115857562,-3.0095961134411837,4.153613642411183,280200
-0.19028264788035393,-3.010387789885105,4.197710638739791,279000
-0.1898843489140199,-3.0111003004233132,4.242228296895059,278100
-0.18985955919653305,-3.0095351796977923,4.14964128739318,280500
-0.1899319394199672,-3.0100302777456247,4.179202065801787,279600
-0.19002083359208147,-3.0086190377162887,inf,15808800
-0.1921712712502086,-3.007593563413073,inf,15808800
-0.18837489829909668,-3.010074293841414,4.194300768190205,279300
-0.18974369680809347,-3.0107153995459903,4.221165567674886,278400
-0.18958613825635118,-3.010965106456514,4.236785109063222,278100
-0.18928001793421792,-3.0102319343935804,4.1964705998508425,279000
-0.19229928442011532,-3.0082949375146253,inf,15808800
-0.1904312692079111,-3.0108593381811266,4.22415538895899,278400
-0.19098846783707674,-3.010979805741706,4.22683347259502,278400
-0.1883472084170898,-3.0116479661450595,4.2845603770571845,277200
-0.191322064046431,-3.0124714508102337,4.307765619421535,276600
-0.1893908854828883,-3.008582272369759,inf,15808800
-0.18886317487601242,-3.011018927340698,4.245400413366047,278100
-0.18932027759824288,-3.0088568441196686,inf,15808800
-0.18980476473995855,-3.011674136675413,4.275161343830476,277500
-0.19023218450907434,-3.0113927051931655,4.256180454955699,277800
-0.19080847770875864,-3.0105141766465136,4.2010494046066125,279000
-0.18661820611236582,-3.0098200368063863,4.193262445027013,279600
-0.18729843832709261,-3.009731199367184,4.182479914925739,279600
-0.1914766712665112,-3.009150862262799,inf,15808800
-0.19014497152397972,-3.0115216507249465,4.264091251209431,277500
-0.18967181709863112,-3.0109667694718825,4.236221862295613,278100
-0.19006607927060612,-3.009944627670228,4.172950535845971,279600
-0.18814475072350267,-3.010174991125376,4.202108302281437,279000
-0.19020351126681218,-3.010800528380944,4.222515371948745,278400
-0.19075851096784321,-3.011435033183557,4.254590918790349,277800
-0.19031355717097917,-3.0105983437617874,4.209867763557795,278700
-0.19086016276211382,-3.0094697254693323,4.13729697972571,280800
-0.1898233018956418,-3.009835984736436,4.168340649612943,279900
-0.1921790146319757,-3.008895101423885,inf,15808800
-0.1882805635111746,-3.0094597176318674,4.158040859786574,280200
-0.18773350054612997,-3.008469468001342,6.762907140040424,14396700
-0.1910285028089484,-3.009659394217982,4.147663941372275,280500
-0.18822391067029304,-3.0100062544351416,4.191467967976496,279300
-0.18813152189968704,-3.010760848894199,4.236274144596827,278400
-0.19044670733721036,-3.0097973311277233,4.160917085572017,279900
-0.18933125244518642,-3.0103724558784912,4.204342539331343,279000
-0.19061731332641554,-3.0091172714487615,inf,15808800
-0.1885370521115321,-3.0101227915963644,4.195895671440483,279300
-0.19014000747451681,-3.0104019879809014,4.199682973265957,279000
