dv1_x,dv1_y,dv_output,time_cost
0.10997398935571483,-2.959110195303495,4.175159500434491,312600
0.10849704568634108,-2.9600040826018943,4.210944637894498,311700
0.11132317621465088,-2.9596532362341117,4.225303943017956,311700
0.10996467763808614,-2.9594462958533105,4.195712505230158,312000
0.11202592802501446,-2.957899732604109,4.1257319832415495,313800
0.10860299853588218,-2.9589467832074163,4.146975299707274,312900
0.10987312717694328,-2.9583577878972656,4.1262393208504236,313800
0.1110313181105829,-2.960033970110068,4.244195646712107,311400
0.10849071442963398,-2.960877528124398,4.26240369140455,310500
0.10887059164351437,-2.9599873803423176,4.21462631203657,311700
0.10931717745188027,-2.960422053101466,4.24594138719184,311100
0.11144004766526884,-2.960301504441034,4.264751848764885,311100
0.10887978304848449,-2.958354219705948,4.11252559219078,313800
0.11071516374755909,-2.9601336033399654,4.246158188226416,311100
0.1126956080543342,-2.9589239105922647,4.1987147013075825,312300
0.1099229411014826,-2.960541202590505,4.260261959761581,310800
0.10986330400797711,-2.9605850337744224,4.262079944159067,310800
0.11038339036080003,-2.9620015513272073,4.34755614043437,309300
0.11095474377551504,-2.960266972855624,4.256870550586182,311100
0.11089330237630873,-2.9614964240354484,4.325714769902495,309900
0.11106352379971564,-2.9595409890080138,4.215339143360735,312000
0.11009890858368206,-2.960606356299953,4.266156242657733,310800
0.11003528322085983,-2.9613498541215306,4.307621295513911,309900
0.1107053375695996,-2.959112215201948,4.1847367594877145,312600
0.11162765138793411,-2.9585733387589928,4.163268276387917,312900
0.10883259455534694,-2.95843552986553,4.117176071501717,313800
0.10998555771195245,-2.9597143880855685,4.212213811068978,311700
0.11198046360213477,-2.9599081308515367,4.24847408755488,311400
0.10891314095453686,-2.9619959854829734,4.330419420055086,309300
0.11100822674638591,-2.9592633962939194,4.197859463208288,312300
0.11001158186641515,-2.960078340151573,4.234248538573283,311400
0.1095118597487934,-2.959820585050602,4.212648885169433,311700
0.10960137197636362,-2.961530043965182,4.312618494932785,309900
0.10956340883179697,-2.961025689345625,4.2837565762689405,310500
0.10814962129477232,-2.9600253395757723,4.207858501310337,311700
0.10990611922313073,-2.958549943426573,4.1390243395705415,313500
0.10956333081129348,-2.9615847348935933,4.315206653604303,309900
0.11099113103876694,-2.9611852345329797,4.309583346451928,310200
0.1102509449565645,-2.9609795928470115,4.289296574986467,310500
0.1108672508395596,-2.961013529799708,4.298524976408835,310200
0.10927249255326911,-2.9609468905099403,4.275805175314033,310500
0.11009970102195858,-2.9594462202293252,4.197426194418104,312000
0.11210032126033194,-2.9603466077946714,4.2753198740477565,310800
0.11115436737216977,-2.959034116751033,4.185706542061164,312600
0.10915525492213562,-2.959970165836528,4.217157519337894,311700
0.11055529763908882,-2.9603903282301096,4.25916658606642,311100
0.10933135354293459,-2.958536164813944,4.130423357189856,313500
0.1099243071813397,-2.9607407111806805,4.271774871999142,310500
0.11184869991995718,-2.9597212432467295,4.235860225216145,311700
0.11038654908747725,-2.9598516566815047,4.225444873432405,311700
0.11195346547962512,-2.9593661712817885,4.21603366290518,312000
0.10861664681650877,-2.9609456233902853,4.2678663810594495,310500
0.10836344957852573,-2.9610084835954478,4.268445980755399,310500
0.10997249481320216,-2.958778258362626,4.154392695142979,312900
0.10927936165297808,-2.9594933011542603,4.189837074403125,312300
0.11319809324923413,-2.9602081863984804,4.280576050769369,310800
0.10830793058134144,-2.9603377439653373,4.228539137784612,311400
0.10918873557806305,-2.959103558926644,4.164542697184656,312600
0.1108612874860393,-2.9586178745102023,4.155990379069794,313200
0.1106154579007749,-2.959548725869904,4.210165769067212,312000
0.10868364545421157,-2.960746116463409,4.257133036308902,310800
0.10979128453974962,-2.9605350798526096,4.2583089766366395,310800
0.11157507653205646,-2.961514932974673,4.334612691412929,309600
0.11024692467813865,-2.9613999260430517,4.312896435286986,309900
0.1093379715603726,-2.958784762430636,4.146411140190122,313200
0.11054000881974019,-2.958091358896079,4.1180064591154375,313800
0.1072427509189752,-2.9592727045345106,4.149668651791067,312900
0.11156437078207979,-2.9586954142560224,4.170053778916434,312900
0.11015661150765928,-2.9610265671641094,4.290853315790217,310200
0.11071244070240233,-2.9597079076483626,4.220939374493785,311700
0.10974094671355408,-2.9590845992121912,4.170546231240622,312600
0.1091848587812504,-2.9600711402402364,4.223565649992608,311400
0.10940192963248681,-2.9597094088984677,4.204553793718651,312000
0.10836542199994009,-2.960701181995954,4.25065092665956,310800
0.11043751083007043,-2.9607083834212373,4.276081151836211,310500
0.1101310054649976,-2.960804197901812,4.2779069385257396,310500
0.10860505119610316,-2.961527091601209,4.30081345436982,309900
0.11136716967754996,-2.9596828665597466,4.2276143853465635,311700
0.10946736180960077,-2.9594395351717204,4.1889439443558585,312300
0.11010625088215,-2.9597230277800666,4.214250027998979,311700
0.11116387668185707,-2.9611209483631953,4.308028122665409,310200
