dv1_x,dv1_y,dv_output,time_cost
-0.29897434378098536,-3.0280833073880338,4.42999896454526,263700
-0.30113628750535115,-3.0303673325583613,4.526874408215069,261900
-0.3023386257652551,-3.029373563734507,4.474091131636026,262500
-0.30031817151251894,-3.02783561820595,4.410276359967092,264000
-0.30129889093980544,-3.030372007627421,4.526250183900603,261900
-0.3004955542566999,-3.029955199167907,4.51116610124519,262200
-0.3010885292903064,-3.0296931028881504,4.495799811544148,262500
-0.29995943112999635,-3.029237056695915,4.48029872554595,262800
-0.3006332468437487,-3.0298205117546053,4.504156943236279,262200
-0.3004320974443309,-3.0298933913837174,4.508621098024456,262200
-0.30135266108668146,-3.029962831711552,4.507047451593953,262200
-0.2998846381675202,-3.031070564619729,4.56511612032952,261300
-0.2996466431937722,-3.029494729285132,4.494116294413301,262500
-0.30168915070362573,-3.0297876457781783,4.497078744844341,262200
-0.29953078249070547,-3.030216501401071,4.52819184575839,261900
-0.3017190479271788,-3.0292003592925187,4.469161702175919,262800
-0.29958492455150465,-3.030999841197142,4.5634465982550605,261600
-0.29950569138215744,-3.029372571088811,4.489071052297479,262500
-0.30057516198898554,-3.031145690418611,4.56503769417365,261300
-0.30146431249748795,-3.029544814551691,4.486872294930054,262500
-0.29977740948565634,-3.0299186278458983,4.513211517456035,262200
-0.29880516043052624,-3.0310309694188544,4.568769142647957,261600
-0.3009615136158354,-3.0307332398779843,4.544480218716213,261600
-0.29801048671678326,-3.029699673274555,4.512274201989029,262500
-0.29912425381952185,-3.02963986738828,4.503661027880923,262500
-0.2995486472046433,-3.0300307927616497,4.519588659380477,262200
-0.2999057073847925,-3.0290895384883343,4.473578340340916,262800
-0.29955028494042407,-3.0307042551214805,4.550344464875946,261600
-0.300595068624826,-3.032573753216776,4.627667009254482,260400
-0.2997678443992248,-3.032125053344158,4.612281623387554,260700
-0.29882728496631106,-3.0284170454517323,4.447093570208935,263400
-0.30042197874649373,-3.0314627231609377,4.579886630102989,261000
-0.2994515551377375,-3.030661283458835,4.548883927194607,261600
-0.30223365220697207,-3.0301113096588463,4.509312576468403,262200
-0.29947914376105067,-3.028682213478766,4.456358401236107,263100
-0.30114784475024303,-3.030388874754333,4.527802200088093,261900
-0.29833509970559796,-3.0294397871438212,4.4984408426468905,262500
-0.29854260697392865,-3.030148670815833,4.530195186978714,262200
-0.3000237024760449,-3.0296103501059712,4.497552618106538,262500
-0.301772859334869,-3.028673112619059,4.443465988886935,263100
-0.2999855967501096,-3.029380326416757,4.486901351217557,262500
-0.300079313181801,-3.029692913968406,4.501102597651672,262500
-0.2997485356369992,-3.0306471035653266,4.546723315523297,261600
-0.29919184442593266,-3.029703686799174,4.506264237061833,262500
-0.29991492938291964,-3.029910853801373,4.512133047643709,262200
-0.2984636805680239,-3.0294880267722317,4.500037604068135,262500
-0.3007429581256756,-3.0300327677707606,4.513464665387219,262200
-0.29867315394367966,-3.0296435063409666,4.506200209511365,262500
-0.30001691132440506,-3.029956057017347,4.513700958605982,262200
-0.29943933911165,-3.0302155009163423,4.528616585540846,261900
-0.3006368472671775,-3.0307032723890748,4.544768755505672,261600
-0.2998891251539867,-3.03052992487163,4.5406856967448075,261900
-0.3011958813385175,-3.0308455420345326,4.548372597553369,261600
-0.29919528125574735,-3.0308720635222954,4.5597298521794505,261600
-0.299346595851692,-3.0315150931916834,4.58757765364392,261000
-0.30162410567351805,-3.0306972966975048,4.539459977293058,261600
-0.3003330014796731,-3.0310423361450085,4.56157821277694,261300
-0.29907121925258545,-3.0285106702510767,4.4502879171705505,263400
-0.3002643850564308,-3.029496986619376,4.490960495333743,262500
-0.2999297412552421,-3.0288628813600456,4.46261206847794,263100
-0.2993559853081352,-3.0311087451100596,4.569499732486198,261300
-0.3006050219959273,-3.0290278652343976,4.466874292249885,262800
-0.30003167744470516,-3.029891904427774,4.510641429021304,262200
-0.29989658877546915,-3.030574408011678,4.54264925945214,261900
-0.29914920769232484,-3.0307482701836017,4.554383671135066,261600
-0.30086815525997146,-3.029115762464382,4.469681110841477,262800
-0.29797963369001507,-3.0297901667604754,4.516591676522475,262500
-0.299760833344725,-3.030289625775372,4.530389903960254,261900
