dv1_x,dv1_y,dv_output,time_cost,orbit_error
0.46902760962173423,-2.8598382357301215,4.170091852663128,1425000,3947128.167851164
0.46938060976880397,-2.8599803140916316,4.186851253043797,1424100,4218589.182858253
0.46882733204882426,-2.862029831984188,4.092074931848032,362400,2760067.443490728
0.4689392362055262,-2.8598706240977685,4.170295635136677,1425000,4036523.1763957604
0.4704286939190168,-2.8620881396796576,4.131107664168542,361800,3341815.4886051705
0.4708329791128369,-2.857390956847375,4.042958684174344,1431300,1993269.4383386248
0.4708504754481309,-2.859456333690437,4.184482503652261,1424100,4175119.804776602
0.4700334834909452,-2.8581390384051137,4.077498934980619,1429800,2659463.614609106
0.4684454405448705,-2.8601795486236155,4.179711728823917,1424400,4110816.185650061
0.47060995886074,-2.860783119167515,4.047153462999637,363600,2003955.9164553515
0.4697848182711207,-2.8610147453918584,4.044173892661474,363600,1836812.9445862253
0.4683162746906411,-2.860815879621773,3.9949940152339662,364800,688208.0585743247
0.4695375697795851,-2.8589046618556715,4.119127883582399,1427700,3332569.8353648023
0.472958126308695,-2.858473622847863,4.166158213457853,1424700,3955919.028923776
0.46946696251841147,-2.8602684576975985,3.9827740186063734,365400,320114.61812546244
0.4698867748624127,-2.8603156693014196,3.9965367160852794,365100,770398.135079082
0.47065931976694,-2.861161490082362,4.074432003320616,363000,2465150.395979683
0.46759250348987524,-2.8624360402802513,4.091884911878571,362100,2792761.9730240153
0.4705442238233315,-2.8596565998179426,3.963813781060349,366900,875991.3706285751
0.46915397574148426,-2.8595957916031525,4.156926630580402,1425600,3789768.9765805122
0.46963610884636275,-2.8618308010388054,4.096725082962136,362400,2914806.1035127332
0.4702828311316526,-2.8592803597209766,4.160802565902744,1425300,3863348.9779037246
0.4711990224248691,-2.8601187197811546,4.013919028239544,364800,1196046.8993596584
0.4703842493800951,-2.8615304045716394,4.093242596041449,362700,2819431.3514862163
0.47041968193719486,-2.8587577761425575,4.1289956423105085,1426800,3396165.870995491
0.468978424410176,-2.8598265336470083,4.168238815445868,1425000,3957320.6649106056
0.4698023674367006,-2.858964205437419,4.129107326322787,1427100,3459818.282556301
0.4702661667358327,-2.8586253076410477,4.116555983389916,1427700,3271390.233095025
0.4714594418498023,-2.8588612774594386,4.158898459652738,1425300,3837341.525236485
0.4704955859655716,-2.8606632132002234,4.036047259689887,363900,1786792.8140313395
0.4681280878321878,-2.860671946083678,3.979763520157817,365400,150727.81796587768
0.4704851612907962,-2.857917873022468,4.072456510196525,1429800,2595104.125742872
0.46993437198698385,-2.8598810206194494,3.9654446452129584,366600,712763.3799621265
0.4705564459340802,-2.861134569574914,4.070263310036472,363000,2411168.3649601033
0.4689445155976034,-2.8600784204820324,4.183849234245571,1424400,4190315.693609974
0.4705542713178916,-2.859372714260855,4.172709720881537,1424700,4025948.641068561
0.4698163818485395,-2.860063052400696,3.9761404785401657,365700,114838.17101559744
0.4710044226658108,-2.8602816053592215,4.0209420225893355,364500,1444648.7383087405
0.47088251876025766,-2.8600210844552882,3.9991688568175716,365100,874219.6515877629
0.4701372068040549,-2.8600255033731097,3.9812766466770255,365700,203391.678098434
0.4688613848864788,-2.85817032416484,4.052031682957933,1431300,2183932.3353986545
0.4702692407584564,-2.86116702920182,4.065939536256698,363300,2313764.270166155
0.4703190448286424,-2.8599849285703143,3.982764719693698,365700,250912.4646303541
0.46986174082283233,-2.859391992186322,4.158925743038546,1425300,3974128.6229837695
0.47041400025804414,-2.8599011892257855,3.9788555759149604,365700,206912.63833298458
0.4698339861846705,-2.8585954399058977,4.104682112265808,1428300,3043699.694442346
0.47170553614171395,-2.860100526416353,4.024666250418675,364500,1475355.3467664686
0.4699283750212693,-2.8605885280118986,4.017335327467564,364500,1351787.10649358
0.4691828292321236,-2.8606352973184586,4.002816845940625,364800,937863.4398874744
0.4706767969765304,-2.859617081265181,3.9641637828625056,366600,852412.5126553881
0.470594206832218,-2.8603743402689674,4.017809328213229,364500,1345306.6418544296
