dv1_x,dv1_y,dv_output,time_cost,orbit_error
0.671790780134446,-2.771042566048578,4.065211144192107,2460900,616139.8457694463
0.6705786114834674,-2.7705814502771635,4.041782187436499,2465700,300418.56146656495
0.6692022806660202,-2.76956932279153,4.0075496337275265,2473800,211572.06083664886
0.6697934289144915,-2.771080086537043,4.047164510628711,2464800,375327.99749205355
0.6705346028391644,-2.7696389004022572,4.018980150933599,2470500,34726.587215574684
0.6687153097839584,-2.769767265382832,4.008229439301751,2473800,196318.5805433081
0.6705577016477671,-2.7706376554278798,4.042952946737735,2465400,292743.9551492683
0.6681564452178973,-2.768943078471922,3.989199844380177,2479200,483650.090209121
0.6705049390933414,-2.7702969726379107,4.034188113111874,2467200,260107.37375797937
0.6681483426274643,-2.7693449359217346,3.996312493620886,2477100,452329.0847711117
0.6709746718356907,-2.7697809345292765,4.0258150400911745,2469000,103504.08471026999
0.6691098306203466,-2.769212487000032,3.999740825603676,2475900,403952.527209249
0.6707005691201315,-2.7719172867163246,4.078078899522486,2458800,780483.9335943864
0.6697288736592134,-2.7683220280792846,3.9870322436631396,2478900,580939.0916227207
0.6699272149109183,-2.7694346939363093,4.009933734078588,2472900,165732.79805618315
0.6699049145073365,-2.771590230430784,4.061318743268636,2462100,544733.8431441113
0.6714548314915807,-2.769734040699087,4.028743947810241,2468100,63744.0114539733
0.6700013103790043,-2.769944116177066,4.0216599384152945,2470200,20447.967818681507
0.6695915568898484,-2.7690235254249753,3.9991939623428614,2475900,404524.8078308834
0.6712857267011758,-2.7707208833430874,4.051839156705781,2463600,415096.5043324025
0.6687768529021123,-2.7689837408805906,3.99341713600366,2477700,512002.9257527045
0.6702762403582128,-2.770604071558609,4.039607094977168,2466300,252748.05667648523
0.6715598965617371,-2.768073839651885,3.9934786498028108,2476200,549413.450128562
0.6705235604086078,-2.770404830073911,4.036942981637302,2466600,176883.21454777973
0.6696201860535811,-2.768005187714641,3.981142829300061,2481000,704719.6309170636
0.6699666507963424,-2.7700052539935984,4.022774423017459,2469900,53926.26664896238
0.6706993096269684,-2.769567325242777,4.018720516931749,2470500,51489.8953109705
0.6700682258322604,-2.770071490944165,4.0251320069846415,2469300,80673.22205553798
0.6697517368596403,-2.7695619855804994,4.011328525683672,2472600,201522.31668296608
0.6687574599831305,-2.769548395070304,4.004145249885765,2475000,301501.00124126987
0.6699922578927039,-2.769210711207108,4.005675703585357,2473800,220211.6503698097
0.6698974633566462,-2.7670107919567384,3.9679104163410166,2485500,972351.6136700797
0.6696731337686984,-2.769303775749824,4.005369208761084,2474100,348406.89441284037
0.6690768768498881,-2.768504874978336,3.9866158698318572,2479500,657973.23362314
0.6687099917310733,-2.7691281724524575,3.9957414862548957,2477100,462116.6548986309
0.6705280375545637,-2.7681023191466054,3.9876877368023793,2478300,586692.8556386945
0.6712899881299592,-2.7701354365262874,4.037093905257828,2466300,190407.71915403288
0.670565428044704,-2.7712557006697414,4.05887851801794,2462400,543061.0566089682
0.6699267044450988,-2.7688822589118045,3.9986199021100246,2475600,375220.5728205518
0.6709862910317239,-2.7680274078361142,3.9890684869303144,2477700,561626.4473762793
0.6713140693146035,-2.7706183864364573,4.049422192152603,2463900,362836.0281881447
0.6713051961537458,-2.7679101813674998,3.988830443171719,2477700,616447.2097871925
0.6710379041616934,-2.7682024861494967,3.9926310906613405,2476800,526903.4832228865
0.6686952817093833,-2.7679310823920256,3.9758317042304254,2483400,873828.6358890294
0.6700133937881182,-2.7692144483982384,4.005883301816271,2473800,261669.71054135574
0.6700876872656056,-2.770776422581377,4.04220181935511,2465700,318597.40794659854
0.670670584144087,-2.7700893930772756,4.030598033066412,2468100,110657.052614782
0.6697701637173842,-2.770560011841696,4.034182643148618,2467500,151362.71166230072
0.6711974824321119,-2.769264320488066,4.015772249290732,2471100,101016.7339375944
0.6695288462223139,-2.7704539595310953,4.029588032913461,2468700,96619.17873555509
0.6711100491125043,-2.770576191036049,4.046441102352994,2464500,421468.9332102021
0.6694311043499943,-2.7695233019627743,4.008207299536197,2473500,278742.09703940485
0.6701406716001767,-2.7693436779050926,4.009518280832878,2472900,225610.3526549695
0.6696868233432717,-2.769319908645328,4.0058068173785975,2474100,266019.7264823986
0.6711462791730509,-2.7694930448298485,4.020638521338854,2469900,50681.53667054942
0.6711840195580177,-2.771628763817594,4.075104221353003,2459100,708241.8430286635
0.6702353881485754,-2.770732803514236,4.042430292113135,2465700,231503.96225162214
